pedido_id,producto_id,producto
2867,1204,Gel Bunny
2867,960,58 BILE
2868,1204,Gel Bunny
2868,832,HELLO DOLL
2868,86,MONOMERO PIÑA WAPIZIMA
2869,1204,Gel Bunny
2870,1228,Lampara sun hr-04 uv/led 248w - pink
2871,406,Colorful Sunlight Monomero 8oz
2871,983,73 BUGAMBILIA
2871,1228,Lampara sun hr-04 uv/led 248w - pink
2872,1228,Lampara sun hr-04 uv/led 248w - pink
2873,807,ROSA BRILLANTE
2873,657,Sal Mineral Rosa Floral
2874,1228,Lampara sun hr-04 uv/led 248w - pink
2875,940,43 CHOCOLATE CLARO
2875,822,UVA
2875,135,Sany Spary Rose 240ml
2875,659,Solucion Antiseptica Amarillo Colorful
2875,357,Base Gel Novamore
2876,959,57 BEIGE CREMA
2876,352,BOMBA JELLY MANGO MC
2877,236,Bullet Rojo
2877,288,P.04
2878,826,GEL BUILDER
2878,1105,DIAMOND OPAL
2878,778,ROSA BARBIE
2878,86,MONOMERO PIÑA WAPIZIMA
2878,268,KD.702
2879,536,MANO DE PRACTICA Con Y Sin Uñas
2880,1096,DECORACION MAR
2880,79,LUZ DE LUNA OJO DE GATO
2880,985,75 PERLA
2881,178,ESPUMA CEREZA 250ML
2881,472,GODETE De Porcelana Grande Mc
2881,48,DIOSAS SELENE 1oz
2881,65,Glitter Rose Coleccion
2882,135,Sany Spary Rose 240ml
2882,822,UVA
2882,940,43 CHOCOLATE CLARO
2882,357,Base Gel Novamore
2882,9,ALMOND PINK WAPIZIMA 28g
2883,1204,Gel Bunny
2883,514,LIMA COBA MC 180/180
2883,662,Solucion Antiseptica Morado Colorful
2884,1204,Gel Bunny
2885,1228,Lampara sun hr-04 uv/led 248w - pink
2886,1228,Lampara sun hr-04 uv/led 248w - pink
2887,1228,Lampara sun hr-04 uv/led 248w - pink
2888,105,Natural Shine
2888,157,Limaton 100/100
2888,1228,Lampara sun hr-04 uv/led 248w - pink
2889,1172,GLAM STRON-GEL
2889,353,BOMBA JELLY PERA
2889,1228,Lampara sun hr-04 uv/led 248w - pink
2889,1105,DIAMOND OPAL
2890,954,53 SKIN SHINE
2890,228,Steribon 1lt
2890,626,Pinza Para Estructura Maria Cibeles
2891,605,PINCEL Mc Lainer #1
2892,1189,Gel Base Trasalucida Canela #2
2892,799,VERDE FLAKE
2892,838,RUBBER FAIREST NUDE
2892,1162,GEL PLATA LUMISTIK
2893,574,NATURALEZA MUERTA VARIOS COLORES
2893,626,Pinza Para Estructura Maria Cibeles
2893,86,MONOMERO PIÑA WAPIZIMA
2894,579,Ojo De Gato Gc 15
2894,789,AZUL CRAYOLA
2895,1228,Lampara sun hr-04 uv/led 248w - pink
2896,400,Coleccion Divina Mc
2896,559,Magic Remover Dreams Mc
2896,297,PUNTA SILICON GDE NAIL TECH
2896,1079,CRYSTAL GLUE 30G
2897,709,AR017 CREAMY
2897,474,Gama E Color Full
2897,1001,ACETONA PURA 32OZ
2897,1228,Lampara sun hr-04 uv/led 248w - pink
2898,1228,Lampara sun hr-04 uv/led 248w - pink
2898,1079,CRYSTAL GLUE 30G
2899,1228,Lampara sun hr-04 uv/led 248w - pink
2900,709,AR017 CREAMY
2900,474,Gama E Color Full
2900,1001,ACETONA PURA 32OZ
2900,657,Sal Mineral Rosa Floral
2900,574,NATURALEZA MUERTA VARIOS COLORES
2901,141,Vino Wapicolors
2901,571,Mostrario Cristal
2902,1073,COWBOY CRISTAL
2902,536,MANO DE PRACTICA Con Y Sin Uñas
2902,659,Solucion Antiseptica Amarillo Colorful
2902,791,MORADO VIOLETA
2902,1079,CRYSTAL GLUE 30G
2903,77,LIPSTIC IVETTE COVER WAPIZIMA 1oz
2903,1055,CAPUCCINO 2OZ
2903,569,Monomero TAPA NARANJA Mc 4oz
2904,326,ACRILICO Transparente 1oz Mc
2904,135,Sany Spary Rose 240ml
2905,807,ROSA BRILLANTE
2905,417,Dreams Rubber Gel 5 12ml Mc
2905,202,Mascarilla De Piña Y Kiwi 100gr
2906,791,MORADO VIOLETA
2906,297,PUNTA SILICON GDE NAIL TECH
2906,1228,Lampara sun hr-04 uv/led 248w - pink
2907,15,Atenea Diosas Coleccion
1466,1210,Exfoliante en Gel Lima & Limón
